Stkcd,Stknme_en,Listdt,Conme_en,OWNERSHIPTYPE_EN,OWNERSHIPTYPECODE,Ipoprc,Nshripo,Parval,Markettype
601878,ZSZQ,6/26/17,Zheshang Securities Co. Ltd.,State-run or State-owned Holding,P0301,8.45,333333,1,1
601880,LGGF,12/6/10,Liaoning Port Co. Ltd.,State-run or State-owned Holding,P0301,3.8,1500000,1,1
601881,ZGYH,1/23/17,China Galaxy Securities Co. Ltd.,State-run or State-owned Holding,P0301,6.81,600000,1,1
601882,HTJG,11/7/16,Ningbo Haitian Precision Machinery Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,1.5,52200,1,1
601886,JHJT,8/18/11,Jangho Group Co. Ltd.,Private Enterprises,P0306,20,110000,1,1
601888,ZGZM,10/15/09,China Tourism Group Duty Free Corporation Limited,State-run or State-owned Holding,P0301,11.78,220000,1,1
601890,YXML,12/28/10,Asian Star Anchor Chain Co. Ltd. Jiangsu,Private Enterprises,P0306,22.5,90000,1,1
601898,ZMNY,2/1/08,China Coal Energy Company Limited,State-run or State-owned Holding,P0301,16.83,1525333,1,1
601899,ZJKY,4/25/08,Zijin Mining Group Co. Ltd.,State-run or State-owned Holding,P0301,7.13,1400000,0.1,1
601900,NFCM,2/15/16,Southern Publishing and Media Co. Ltd.,State-run or State-owned Holding,P0301,6.13,169100,1,1
601901,FZZQ,8/10/11,Founder Securities Co. Ltd.,State-run or State-owned Holding,P0301,3.9,1500000,1,1
601908,JYT,9/8/11,Beijing Jingyuntong Technology Co. Ltd.,Private Enterprises,P0306,42,60000,1,1
601916,ZSYH,11/26/19,China Zheshang Bank Co. Ltd.,State-run or State-owned Holding,P0301,4.94,2550000,1,1
601921,ZBCM,7/23/21,Zhejiang Publishing & Media Co. Ltd.,State-run or State-owned Holding,P0301,10.28,222222,1,1
601928,FHCM,11/30/11,Jiangsu Phoenix Publishing & Media Co. Ltd.,State-run or State-owned Holding,P0301,8.8,509000,1,1
601929,JSCM,2/23/12,Jishi Media Co. Ltd.,State-run or State-owned Holding,P0301,7,280000,1,1
601933,YHCS,12/15/10,Yonghui Superstores Co. Ltd.,Private Enterprises,P0306,23.98,110000,1,1
601949,ZGCB,8/21/17,China Publishing & Media Holdings Co. Ltd.,State-run or State-owned Holding,P0301,3.34,364500,1,1
601952,SKNF,5/15/17,Jiangsu Provincial Agricultural Reclamation and Development Co. Ltd.,State-run or State-owned Holding,P0301,9.32,260000,1,1
601956,DBJT,12/25/20,Hubei Donper Electromechanical Group Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,9.77,211320,1,1
601958,JMGF,4/17/08,Jinduicheng Molybdenum Co. Ltd.,State-run or State-owned Holding,P0301,16.57,538000,1,1
601963,CQYH,2/5/21,Bank of Chongqing Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,10.83,347451,1,1
601965,ZGQY,6/11/12,China Automotive Engineering Research Institute Co. Ltd.,State-run or State-owned Holding,P0301,8.2,192000,1,1
601966,LLLT,7/6/16,Shandong Linglong Tyre Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,12.98,200000,1,1
601968,BGBZ,6/11/15,Shanghai Baosteel Packaging Co. Ltd.,State-run or State-owned Holding,P0301,3.08,208333,1,1
601969,HNKY,12/9/14,Hainan Mining Co. Ltd.,Private Enterprises,P0306,10.34,186670,1,1
601975,ZSNY,1/8/19,Nanjing Tanker Corporation,State-run or State-owned Holding,P0301,6.05,35000,1,1
601985,ZGHD,6/10/15,China National Nuclear Power Co. Ltd.,State-run or State-owned Holding,P0301,3.39,3891000,1,1
601989,ZGZG,12/16/09,China Shipbuilding Industry Company Limited,State-run or State-owned Holding,P0301,7.38,1995000,1,1
601990,NJZQ,6/13/18,Nanjing Securities Co. Ltd.,State-run or State-owned Holding,P0301,3.79,275020,1,1
601992,JYJT,3/1/11,BBMG Corporation,Sino-foreign Equity Joint Venture,P0303,9,410405,1,1
601995,ZJGS,11/2/20,China International Capital Corporation Limited,Sino-foreign Equity Joint Venture,P0303,28.78,458589,1,1
601996,FLJT,9/29/11,Guangxi Fenglin Wood Industry Group Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,14,58620,1,1
601997,GYYH,8/16/16,Bank of Guiyang Co. Ltd.,State-run or State-owned Holding,P0301,8.49,500000,1,1
603000,RMW,4/27/12,People.cn Co. Ltd.,State-run or State-owned Holding,P0301,20,69106,1,1
603001,ST AK,4/26/12,Zhejiang Aokang Shoes Co. Ltd.,Private Enterprises,P0306,25.5,81000,1,1
603002,HCDZ,5/18/12,Epoxy Base Electronic Material Corporation Limited,Sino-foreign Equity Joint Venture,P0303,3.6,100000,1,1
603003,LYGF,8/17/12,Shanghai Lonyer Data Co. Ltd.,Private Enterprises,P0306,6.5,50500,1,1
603004,DLKJ,12/27/23,Zhejiang Dragon Technology Co. Ltd.,Private Enterprises,P0306,16.8,58880,1,1
603005,JFKJ,2/10/14,China Wafer Level CSP Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,19.16,56674,1,1
603006,LMGF,6/30/14,Shanghai Lianming Machinery Co. Ltd.,Private Enterprises,P0306,9.93,20000,1,1
603007,ST HW,8/26/16,Flower King Eco-Engineering Inc.,Private Enterprises,P0306,11.66,33350,1,1
603008,XLM,7/17/12,Xilinmen Furniture Co. Ltd.,Private Enterprises,P0306,12.5,52500,1,1
603009,BTKJ,7/18/14,Shanghai Beite Technology Co. Ltd.,Private Enterprises,P0306,7.01,26670,1,1
603010,WSGF,10/10/14,Zhejiang Wansheng Co. Ltd.,Private Enterprises,P0306,11.7,25000,1,1
603011,HDZN,11/7/14,Hefei Metalforming Intelligent Manufacturing Co. Ltd.,Private Enterprises,P0306,4.26,45000,1,1
603012,CLJT,3/20/15,Shanghai Chuangli Group Co. Ltd.,Private Enterprises,P0306,13.56,79600,1,1
603013,YPGF,5/9/18,YAPP Automotive Systems Co. Ltd.,State-run or State-owned Holding,P0301,11.67,60000,1,1
603015,HXKJ,3/3/15,Ningbo Techmation Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,10.6,50100,1,1
603016,XHT,7/1/16,Wuxi Newhongtai Electric Technology Co. Ltd.,Private Enterprises,P0306,8.49,37050,1,1
603017,ZHSJ,12/31/14,ARTS Group Co. Ltd.,Private Enterprises,P0306,29.97,15000,1,1
603018,HSJT,10/13/14,China Design Group Co. Ltd.,Institutional Organization,P0307,32.26,26000,1,1
603019,ZKSG,11/6/14,Dawning Information Industry Co. Ltd.,State-run or State-owned Holding,P0301,5.29,75000,1,1
603020,APGF,3/25/15,Apple Flavor & Fragrance Group Co. Ltd.,Private Enterprises,P0306,20.47,40000,1,1
603021,SDHP,4/23/15,Shandong Huapeng Glass Co. Ltd.,Private Enterprises,P0306,8.73,26400,1,1
603022,XTL,5/18/15,Shanghai Xintonglian Packing Co. Ltd.,Private Enterprises,P0306,14.31,20000,1,1
603023,WDGF,5/27/15,Harbin VITI Electronics Co. Ltd.,Private Enterprises,P0306,13.25,20000,1,1
603025,DHKJ,4/22/15,Beijing Dahao Technology Corporation Limited,State-run or State-owned Holding,P0301,11.17,51000,1,1
603026,SHXC,5/29/15,Shinghwa Advanced Material Group Co. Ltd.,State-run or State-owned Holding,P0301,6.51,50680,1,1
603027,QHWY,3/7/16,Qianhe Condiment and Food Co. Ltd.,Private Enterprises,P0306,9.19,40000,1,1
603028,SFT,3/31/16,Jiangsu Safety Group Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,4.26,55200,1,1
603029,TEGF,4/27/16,Shandong Swan Cotton Industrial Machinery Stock Co. Ltd.,State-run or State-owned Holding,P0301,8.93,23340,1,1
603030,*ST QZ,3/20/15,Shanghai Trendzone Construction Decoration Group Co. Ltd.,Private Enterprises,P0306,9.85,40000,1,1
603031,AFKJ,8/22/16,Anhui Anfu Battery Technology Co. Ltd.,Private Enterprises,P0306,11.71,20000,1,1
603032,DXKJ,1/5/17,Delixi New Energy Technology Co. Ltd.,Private Enterprises,P0306,5.81,33340,1,1
603033,SWGF,12/7/16,Sanwei Holding Group Co. Ltd.,Private Enterprises,P0306,17.55,22700,1,1
603035,CSQS,1/5/17,Jiangsu Changshu Automotive Trim Group Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,10.44,70000,1,1
603036,RTGF,12/9/16,Jiangsu Rutong Petro-Machinery Co. Ltd.,Private Enterprises,P0306,6.84,50840,1,1
603037,KZGF,1/20/17,Shanghai Carthane Co. Ltd.,Private Enterprises,P0306,16.01,20000,1,1
603038,HLGF,1/16/17,Dongguan Huali Industries Co. Ltd.,Private Enterprises,P0306,23.26,16700,1,1
603039,FWWL,1/13/17,Weaver Network Technology Co. Ltd.s,Private Enterprises,P0306,14.9,16670,1,1
603040,XZB,2/9/17,Hangzhou XZB Tech Co. Ltd.,Private Enterprises,P0306,16.44,15000,1,1
603041,MSD,3/30/17,Jiangsu Maysta Chemical Co. Ltd.,Private Enterprises,P0306,12.92,25000,1,1
603042,HMKJ,6/2/17,Nanjing Huamai Technology Co. Ltd.,Private Enterprises,P0306,11.26,34000,1,1
603043,GZJJ,6/27/17,Guangzhou Restaurant Group Co. Ltd.,State-run or State-owned Holding,P0301,13.18,50000,1,1
603045,FDHJ,5/17/18,Fuda Alloy Materials Co. Ltd.,Private Enterprises,P0306,9.65,24580,1,1
603048,ZJLM,11/16/21,Zhejiang Liming Intelligent Manufacturing Co. Ltd.,Private Enterprises,P0306,17.37,36720,1,1
603050,KLDQ,4/14/17,Shijiazhuang Kelin Electric Co. Ltd.,Private Enterprises,P0306,10.29,33340,1,1
603051,LSXC,3/25/22,Guangzhou Lushan New Materials Co. Ltd.,Private Enterprises,P0306,25.79,23003,1,1
603052,KCKJ,10/11/22,Suzhou K-Hiragawa Electronic Technology Co. Ltd.,Private Enterprises,P0306,34.68,17200,1,1
603053,CDRQ,12/17/19,Chengdu Gas Group Corporation Ltd.,Sino-foreign Equity Joint Venture,P0303,10.45,88890,1,1
603055,THXC,9/21/17,Zhejiang Taihua New Material Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,9.21,67600,1,1
603056,DBGF,1/16/18,Deppon Logistics Co. Ltd.,Private Enterprises,P0306,4.84,100000,1,1
603057,ZYSP,9/26/22,Shanghai Ziyan Foods Co. Ltd.,Private Enterprises,P0306,15.15,42000,1,1
603058,YJGF,12/23/16,Guizhou Yongji Printing Co. Ltd.,Private Enterprises,P0306,4.76,42160,1,1
603059,BJJ,3/2/18,Perfect Group Corp. Ltd.,Private Enterprises,P0306,24.07,20000,1,1
603060,GJJT,11/9/16,China Testing & Certification International Group Co. Ltd.,State-run or State-owned Holding,P0301,10.04,55000,1,1
603061,JHT,3/3/23,Tianjin JHT Design Co. Ltd.,Private Enterprises,P0306,58.58,15000,1,1
603062,MJXC,11/7/23,MEGA P&C Advanced Materials (Shanghai) Company Limited,Sino-foreign Equity Joint Venture,P0303,58.08,27000,1,1
603063,HWDQ,7/28/17,Shenzhen Hopewind Electric Co. Ltd.,Private Enterprises,P0306,13.36,60000,1,1
603065,SQLS,3/21/23,Suqian Unitech Corp. Ltd.,Private Enterprises,P0306,12.85,41900,1,1
603066,YFCC,6/11/15,Nanjing Inform Storage Equipment (Group) Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,12.43,25000,1,1
603067,ZHGF,9/13/16,Hubei Zhenhua Chemical Co. Ltd.,Private Enterprises,P0306,6.13,55000,1,1
603068,BTJC,4/15/19,Beken Corporation,Sino-foreign Equity Joint Venture,P0303,18.63,34678,1,1
603069,HQJT,7/12/16,Hainan Haiqi Transportation Group Co. Ltd.,State-run or State-owned Holding,P0301,3.82,79000,1,1
603070,WKZZ,3/10/22,Wecome Intelligent Manufacturing Co. Ltd.,Private Enterprises,P0306,9.42,60000,1,1
603071,WCHN,12/16/21,ZJMI Environmental Energy Co. Ltd.,State-run or State-owned Holding,P0301,15.42,100432,1,1
603073,CDSY,3/16/23,Zhejiang Cady Industry Co. Ltd.,Private Enterprises,P0306,19.85,29000,1,1
603075,RWGF,9/11/23,Hangzhou Heatwell Electric Heating Technology Co. Ltd.,Private Enterprises,P0306,23.1,40010,1,1
603076,LHGJ,11/13/17,Ningbo Lehui International Engineering Equipment Co. Ltd.,Private Enterprises,P0306,19.71,18650,1,1
603077,HBSW,7/31/12,Sichuan Hebang Biotechnology Co. Ltd.,Private Enterprises,P0306,17.5,100000,1,1
603078,JHW,4/10/17,Jiangyin Jianghua Microelectronics Materials Co. Ltd.,Private Enterprises,P0306,24.18,15000,1,1
603079,SDSW,8/23/17,Zhejiang Shengda Bio-pharm Co. Ltd.,Private Enterprises,P0306,15.09,20000,1,1
603080,XJHJ,1/3/18,Xinjiang Torch Gas Co. Ltd.,Private Enterprises,P0306,13.6,35500,1,1
603081,DFSY,4/20/17,Zhejiang Dafeng Industrial Co. Ltd.,Private Enterprises,P0306,10.42,51800,1,1
603083,JQKJ,11/10/17,CIG Shanghai Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,15.05,24468,1,1
603085,TCZK,6/30/15,Zhejiang Tiancheng Controls Co. Ltd.,Private Enterprises,P0306,7.27,25000,1,1
603086,XDGF,5/11/17,Shandong Cynda Chemical Co. Ltd.,Private Enterprises,P0306,17.64,20000,1,1
603087,GLYY,6/29/20,Gan & Lee Pharmaceuticals Co. Ltd.,Private Enterprises,P0306,63.32,40200,1,1
603088,NBJD,11/11/14,JDM Jingda Machine (Ningbo) Co. Ltd.,Private Enterprises,P0306,8.57,20000,1,1
603089,ZYGY,1/26/17,ADD Indutry (Zhejiang) Co. Ltd.,Private Enterprises,P0306,11.63,26670,1,1
603090,HSGF,8/31/16,Wuxi Hongsheng Heat Exchanger Manufacturing Co. Ltd.,Private Enterprises,P0306,8.47,25000,1,1
603093,NHQH,8/30/19,Nanhua Futures Co. Ltd.,Private Enterprises,P0306,4.84,70000,1,1
603095,YJZN,4/15/20,Zhejiang Yuejian Intelligent Equipment Co. Ltd.,Private Enterprises,P0306,26.16,33000,1,1
603096,XJD,4/25/17,Thinkingdom Media Group Ltd.,Private Enterprises,P0306,21.55,33360,1,1
603097,JSHC,5/12/22,Jiangsu Huachen Transformer Co. Ltd.,Private Enterprises,P0306,8.53,40000,1,1
603098,STGF,12/16/16,Center International Group Co. Ltd.,Private Enterprises,P0306,9.18,62510,1,1
603099,CBS,8/22/14,Changbai Mountain Tourism Co. Ltd.,Institutional Organization,P0307,4.54,66670,1,1
603100,CYGF,8/5/14,Chongqing Chuanyi Automation Co. Ltd.,State-run or State-owned Holding,P0301,6.72,100000,1,1
603101,HJSD,5/6/16,Xinjiang Winka Times Department Store Co. Ltd.,Private Enterprises,P0306,8.81,60000,1,1
603102,BHGF,1/25/22,Weihai Baihe Biology Technological Co. Ltd.,Private Enterprises,P0306,42.14,16000,1,1
603103,HDYS,10/12/17,Hengdian Entertainment Co. Ltd.,Private Enterprises,P0306,15.45,53000,1,1
603105,XNKJ,7/9/18,Zhejiang Sunoren Solar Technology Co. Ltd.,Private Enterprises,P0306,4.83,88000,1,1
603106,HYKJ,9/20/17,Cashway Technology Co. Ltd.,Private Enterprises,P0306,10.75,70000,1,1
603107,SHQP,11/1/23,Shanghai Automobile Air-conditioner Accessories Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,14.23,84335,1,1
603108,RDYL,5/27/15,Shanghai Runda Medical Technology Co. Ltd.,Private Enterprises,P0306,17,23600,1,1
603109,SCJD,12/31/19,Senci Electric Machinery Co. Ltd.,Private Enterprises,P0306,18.38,36670,1,1
603110,DFCL,10/13/17,New East New Materials Co. Ltd.,Private Enterprises,P0306,13.04,25667,1,1
603111,KNJD,8/1/14,Nanjing Kangni Mechanical & Electrical Co. Ltd.,State-run or State-owned Holding,P0301,6.89,72300,1,1
603112,HXGF,9/17/20,Shanxi Huaxiang Group Co. Ltd.,Private Enterprises,P0306,7.82,53200,1,1
603113,JNKJ,5/11/17,Jinneng Science & Technology Co. Ltd.,Private Enterprises,P0306,13.37,77300,1,1
603115,HXGF,8/9/19,Nantong Haixing Electronics Limited Liability Company,Private Enterprises,P0306,10.18,52000,1,1
603116,HQT,6/29/15,Zhejiang Red Dragonfly Footwear Co. Ltd.,Private Enterprises,P0306,17.7,58800,1,1
603117,ST WL,6/29/15,Jiangsu Wanlin Modern Logistics Co. Ltd.,Private Enterprises,P0306,5.93,60000,1,1
603118,GJGF,2/25/15,Shenzhen Gongjin Electronics Co. Ltd.,Private Enterprises,P0306,11.95,75000,1,1
603119,ZJRT,8/1/23,Zhejiang Rongtai Electric Material Co. Ltd.,Private Enterprises,P0306,15.32,70000,1,1
603121,HPDL,1/11/19,Shanghai Sinotec Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,11.79,45000,1,1
603122,HFZG,2/16/22,Cowealth Medical China Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,4.19,99513,1,1
603123,CWGF,5/3/12,Beijing Cuiwei Tower Co. Ltd.,State-run or State-owned Holding,P0301,9,77000,1,1
603125,CQKJ,4/10/23,Jiangsu Evergreen New Material Technology Incorporated Company,Private Enterprises,P0306,25.98,48140,1,1
603126,ZCJN,7/31/14,Sinoma Energy Conservation Ltd.,State-run or State-owned Holding,P0301,3.46,80000,1,1
603127,ZYXY,8/25/17,Joinn Laboratories (China) Co. Ltd.,Private Enterprises,P0306,12.51,20500,1,1
603128,HMWL,5/29/12,CTS International Logistics Corporation Limited,Sino-foreign Equity Joint Venture,P0303,6.66,100000,1,1
603129,CFDL,8/18/17,Zhejiang Cfmoto Power Co. Ltd.,Private Enterprises,P0306,13.63,33333,1,1
603130,YZM,11/18/22,Zhejiang Yunzhongma Co. Ltd.,Private Enterprises,P0306,19.72,35000,1,1
603131,SHHG,6/7/16,Shanghai Hugong Electric (Group) Co. Ltd.,Private Enterprises,P0306,10.09,25000,1,1
603132,JHGF,2/22/22,Jinhui Mining Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,10.8,98000,1,1
603133,*ST TY,3/20/17,Tanyuan Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,7.87,52000,1,1
603135,ZZKJ,4/10/23,Zhongchong Science & Technology (Tianjin) Co. Ltd.,Private Enterprises,P0306,17.8,90000,1,1
603136,TMH,9/27/17,Jiangsu Tianmu Lake Tourism Co. Ltd.,Private Enterprises,P0306,19.68,20000,1,1
603137,HSJN,4/19/23,Jiangsu Hengshang Energy Conservation Technology Co. Ltd.,Private Enterprises,P0306,15.9,32667,1,1
603138,HLSJ,3/6/17,Beijing Vastdata Technology Co. Ltd.,Private Enterprises,P0306,9.99,20500,1,1
603139,KHZY,4/21/17,Shaanxi Kanghui Pharmaceutical Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,14.57,24970,1,1
603150,WLCS,1/24/22,Anhui Higasket Plastics Co. Ltd.,Private Enterprises,P0306,34.19,20750,1,1
603151,BJKJ,10/19/22,Shandong Teamgene Technology Co. Ltd.,Private Enterprises,P0306,17.95,42000,1,1
603153,SHJK,3/13/23,Shanghai Research Institute of Building Sciences Group Co. Ltd.,State-run or State-owned Holding,P0301,11.47,55000,1,1
603155,XYQ,9/1/20,Xinyaqiang Silicon Chemistry Co. Ltd.,Private Enterprises,P0306,31.85,38890,1,1
603156,YYYP,2/12/18,Hebei Yangyuan Zhihui Beverage Co. Ltd.,Private Enterprises,P0306,78.73,53805,1,1
603157,TSLX,9/25/17,Xinjiang La Chapelle Fashion Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,8.41,54770,1,1
603158,TLGF,3/20/15,Changzhou Tenglong Auto Parts Co. Ltd.,Private Enterprises,P0306,14.53,26670,1,1
603159,SHYH,8/12/16,Shanghai Yahong Moulding Co. Ltd.,Private Enterprises,P0306,6.88,25000,1,1
603160,HDKJ,10/17/16,Shenzhen Huiding Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,19.42,45000,1,1
603161,KHKG,1/5/18,Kehua Holdings Co. Ltd.,Private Enterprises,P0306,16.75,33400,1,1
603162,HTFZ,3/29/23,Fujian Highton Development Co. Ltd.,Private Enterprises,P0306,37.25,41276,1,1
603163,SHJC,10/13/22,Acter Technology Integration Group Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,27.25,20000,1,1
603165,RSHB,1/17/17,Zhejiang Rongsheng Environmental Protection Paper Co. Ltd.,Private Enterprises,P0306,10.44,31680,1,1
603166,FDGF,11/27/14,Guilin Fuda Co. Ltd.,Private Enterprises,P0306,5.8,43500,1,1
603167,BHLD,9/6/12,Bohai Freey Group Co. Ltd,State-run or State-owned Holding,P0301,11,101000,1,1
603168,SPAS,7/2/14,Zhejiang Shapuaisi Pharmaceutical Co. Ltd.,Private Enterprises,P0306,21.85,16350,1,1
603169,LSZZ,10/9/14,Lanzhou LS Heavy Equipment Co. Ltd.,State-run or State-owned Holding,P0301,1.68,100000,1,1
603170,BLSP,7/15/22,Shanghai Bolex Food Technology Co. Ltd.,Private Enterprises,P0306,10.05,40010,1,1
603171,SYGF,6/30/21,Servyou Group Co. Ltd.,Private Enterprises,P0306,13.33,40590,1,1
603172,WFGF,5/10/23,Zhejiang Wanfeng Chemical Co. Ltd.,Private Enterprises,P0306,14.58,33380,1,1
603173,FSD,1/30/23,Hangzhou Fortune Gas Cryogenic Co. Ltd.,Private Enterprises,P0306,18.65,40000,1,1
603176,HTJT,12/31/21,Huitong Construction Group Co.​ Ltd.,Private Enterprises,P0306,1.7,116660,1,1
603177,DCHB,2/7/17,Zhejiang Tuna Environmental Science & Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,3.6,50500,1,1
603178,SLGF,3/28/17,Ningbo Shenglong Automotive Powertrain System Co. Ltd.,Private Enterprises,P0306,7.53,50000,1,1
603179,XQGF,3/17/17,Jiangsu Xinquan Automotive Trim Co. Ltd.,Private Enterprises,P0306,14.01,39850,1,1
603180,JPCG,5/12/17,GoldenHome Living Co. Ltd.,Private Enterprises,P0306,27.85,17000,1,1
603181,HMKJ,8/24/17,Zhejiang Huangma Technology Co. Ltd.,Private Enterprises,P0306,10.36,50000,1,1
603182,JHGF,9/9/22,Shandong Sinoglory Health Food Co. Ltd.,Private Enterprises,P0306,10.55,41140,1,1
603183,JYY,9/5/17,Suzhou Institute of Building Science Group Co. Ltd.,Private Enterprises,P0306,13.56,22000,1,1
603185,HYLN,12/28/18,HOYUAN Green Energy Co. Ltd.,Private Enterprises,P0306,34.1,31500,1,1
603186,HZXC,1/3/17,Zhejiang Wazam New Materials Co. Ltd.,Private Enterprises,P0306,5.37,32350,1,1
603187,HRLL,11/29/18,Qingdao Hiron Commercial Cold Chain Co. Ltd.,Private Enterprises,P0306,32.25,20000,1,1
603188,YBGF,9/9/14,Jiangsu Yabang Dyestuff Co. Ltd,Private Enterprises,P0306,20.49,72000,1,1
603189,WDRJ,9/14/16,Shanghai Wondertek Software Corporation Limited,Private Enterprises,P0306,7.26,55200,1,1
603190,YTJG,2/17/23,Yantai Yatong Precision Machinery Co. Ltd.,Private Enterprises,P0306,29.09,30000,1,1
603191,WBDQ,4/28/22,Chongqing Wangbian Electric (Group) Corp. Ltd.,Private Enterprises,P0306,11.86,83292,1,1
603192,HDKJ,8/28/18,Shanghai Huide Technology Co. Ltd.,Private Enterprises,P0306,19.6,26667,1,1
603193,RBGF,10/17/23,Runben Biotechnology Corporation,Sino-foreign Equity Joint Venture,P0303,17.38,60690,1,1
603195,GNJT,2/6/20,Bull Group Co. Ltd.,Private Enterprises,P0306,59.45,60000,1,1
603196,RBSS,5/31/17,Ribo Fashion Group Company Limited,Private Enterprises,P0306,7.08,60000,1,1
603197,BLKJ,5/19/17,Shanghai Baolong Automotive Corporation,Private Enterprises,P0306,22.87,29280,1,1
603198,YJGJ,5/28/15,Anhui Yingjia Distillery Co. Ltd.,Private Enterprises,P0306,11.8,80000,1,1
603199,JHLY,3/26/15,Anhui Jiuhuashan Tourism Development Co. Ltd.,State-run or State-owned Holding,P0301,12.08,27680,1,1
